Site,Sex,Race,Age,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
Other Female Genital Organs,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Other Female Genital Organs,Female,All,50-54,1548758.2,85,5.5000000000000016e-5,4.5e-5,7e-5,29,1.8724678907269062e-5,0,0
Other Female Genital Organs,Female,All,60-64,918696.2,97,1.05e-4,8.5e-5,1.3e-4,33,3.5920470771512934e-5,0,0
Other Female Genital Organs,Female,All,70-74,750127.4,101,1.35e-4,1.1e-4,1.6499999999999997e-4,50,6.665534414554114e-5,0,0
Other Female Genital Organs,Female,Black,50-54,172564.2,8,4.4999999999999996e-5,2e-5,8.999999999999999e-5,3,1.7384834166066887e-5,0,0
Other Female Genital Organs,Female,Black,60-64,96576.4,7,7e-5,3.0000000000000004e-5,1.5000000000000001e-4,2,2.0708993087338108e-5,0,0
Other Female Genital Organs,Female,Black,70-74,66563.6,6,8.999999999999999e-5,3.5e-5,1.9499999999999997e-4,1,1.5023225907252611e-5,0,0
Other Male Genital Organs,Male,All,50-54,1482093,23,1.4999999999999999e-5,1e-5,2.5e-5,4,2.6988859673448294e-6,0,0
Other Male Genital Organs,Male,All,60-64,836793,27,3e-5,1.9999999999999998e-5,4.4999999999999996e-5,2,2.39007735485359e-6,0,0
Other Male Genital Organs,Male,All,70-74,592901.4,38,6.500000000000001e-5,4.5e-5,9e-5,12,2.0239452968065177e-5,0,0
Other Male Genital Organs,Male,Black,50-54,148162.6,3,2e-5,5e-6,6e-5,1,6.749341601726751e-6,0,0
Other Male Genital Organs,Male,Black,60-64,78088,1,1.4999999999999999e-5,0,7.000000000000001e-5,0,0,0,0
Other Male Genital Organs,Male,Black,70-74,45789.2,3,6.500000000000001e-5,1.5000000000000002e-5,1.8999999999999998e-4,2,4.36784219859705e-5,0,0
Other Male Genital Organs,Female,All,50-54,1548758.2,0,0,0,0,0,0,0,0
Other Male Genital Organs,Female,All,60-64,918696.2,0,0,0,5.000000000000001e-6,0,0,0,0
Other Male Genital Organs,Female,All,70-74,750127.4,0,0,0,5e-6,0,0,0,0
Other Male Genital Organs,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Other Male Genital Organs,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Other Male Genital Organs,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
Other Non-Epithelial Skin,Male,All,50-54,1482093,132,9e-5,7.500000000000001e-5,1.05e-4,15,1.012082237754311e-5,0,0
Other Non-Epithelial Skin,Male,All,60-64,836793,149,1.7999999999999998e-4,1.5000000000000001e-4,2.1e-4,28,3.3461082967950256e-5,0,0
Other Non-Epithelial Skin,Male,All,70-74,592901.4,281,4.75e-4,4.1999999999999996e-4,5.35e-4,108,1.821550767125866e-4,0,0
Other Non-Epithelial Skin,Male,Black,50-54,148162.6,11,7.5e-5,3.5e-5,1.35e-4,0,0,0,0
Other Non-Epithelial Skin,Male,Black,60-64,78088,8,9.999999999999999e-5,4.5e-5,1.9999999999999998e-4,3,3.8418194857084316e-5,0,0
Other Non-Epithelial Skin,Male,Black,70-74,45789.2,7,1.55e-4,6.000000000000001e-5,3.15e-4,2,4.36784219859705e-5,0,0
Other Non-Epithelial Skin,Female,All,50-54,1548758.2,104,6.500000000000001e-5,5.5000000000000016e-5,8e-5,6,3.874071498055668e-6,0,0
Other Non-Epithelial Skin,Female,All,60-64,918696.2,105,1.1499999999999999e-4,9.5e-5,1.4000000000000001e-4,14,1.523898760003579e-5,0,0
Other Non-Epithelial Skin,Female,All,70-74,750127.4,165,2.2e-4,1.8999999999999998e-4,2.55e-4,44,5.86567028480762e-5,0,0
Other Non-Epithelial Skin,Female,Black,50-54,172564.2,15,8.499999999999999e-5,4.9999999999999996e-5,1.4499999999999997e-4,1,5.794944722022296e-6,0,0
Other Non-Epithelial Skin,Female,Black,60-64,96576.4,4,4e-5,1e-5,1.0500000000000002e-4,1,1.0354496543669054e-5,0,0
Other Non-Epithelial Skin,Female,Black,70-74,66563.6,9,1.35e-4,5.9999999999999995e-5,2.5499999999999996e-4,3,4.5069677721757835e-5,0,0
Other Oral Cavity and Pharynx,Male,All,50-54,1482093,54,3.5e-5,2.5e-5,5e-5,30,2.024164475508622e-5,0,0
Other Oral Cavity and Pharynx,Male,All,60-64,836793,66,7.999999999999999e-5,6e-5,9.999999999999999e-5,40,4.780154709707179e-5,0,0
Other Oral Cavity and Pharynx,Male,All,70-74,592901.4,50,8.499999999999999e-5,6.500000000000001e-5,1.1e-4,40,6.746484322688392e-5,0,0
Other Oral Cavity and Pharynx,Male,Black,50-54,148162.6,9,6e-5,3e-5,1.1499999999999998e-4,5,3.3746708008633755e-5,0,0
Other Oral Cavity and Pharynx,Male,Black,60-64,78088,14,1.8e-4,9.999999999999999e-5,3.0000000000000003e-4,9,1.1525458457125294e-4,0,3.692866509578937e-4
Other Oral Cavity and Pharynx,Male,Black,70-74,45789.2,7,1.55e-4,6.000000000000001e-5,3.15e-4,6,1.3103526595791148e-4,0,0
Other Oral Cavity and Pharynx,Female,All,50-54,1548758.2,16,1e-5,5e-6,1.4999999999999999e-5,8,5.165428664074224e-6,0,0
Other Oral Cavity and Pharynx,Female,All,60-64,918696.2,25,2.5e-5,2.0000000000000005e-5,4.000000000000001e-5,16,1.741598582861233e-5,0,0
Other Oral Cavity and Pharynx,Female,All,70-74,750127.4,37,4.9999999999999996e-5,3.5e-5,7e-5,22,2.93283514240381e-5,0,0
Other Oral Cavity and Pharynx,Female,Black,50-54,172564.2,4,2.4999999999999998e-5,5e-6,5.9999999999999995e-5,1,5.794944722022296e-6,0,0
Other Oral Cavity and Pharynx,Female,Black,60-64,96576.4,4,4e-5,1e-5,1.0500000000000002e-4,3,3.1063489631007164e-5,0,0
Other Oral Cavity and Pharynx,Female,Black,70-74,66563.6,6,8.999999999999999e-5,3.5e-5,1.9499999999999997e-4,3,4.5069677721757835e-5,0,0
Other Urinary Organs,Male,All,50-54,1482093,27,2e-5,1e-5,2.5e-5,9,6.0724934265258655e-6,0,0
Other Urinary Organs,Male,All,60-64,836793,36,4.4999999999999996e-5,3e-5,6e-5,16,1.912061883882872e-5,0,0
Other Urinary Organs,Male,All,70-74,592901.4,74,1.2499999999999998e-4,9.999999999999999e-5,1.55e-4,42,7.083808538822812e-5,0,0
Other Urinary Organs,Male,Black,50-54,148162.6,2,1.5e-5,0,4.9999999999999996e-5,1,6.749341601726751e-6,0,0
Other Urinary Organs,Male,Black,60-64,78088,5,6.5e-5,2e-5,1.5000000000000001e-4,2,2.5612129904722878e-5,0,0
Other Urinary Organs,Male,Black,70-74,45789.2,8,1.75e-4,7.500000000000001e-5,3.4500000000000004e-4,5,1.0919605496492624e-4,0,0
Other Urinary Organs,Female,All,50-54,1548758.2,15,1e-5,5e-6,1.4999999999999999e-5,9,5.811107247083502e-6,0,0
Other Urinary Organs,Female,All,60-64,918696.2,24,2.5e-5,1.5e-5,4.000000000000001e-5,12,1.306198937145925e-5,0,0
Other Urinary Organs,Female,All,70-74,750127.4,24,2.9999999999999994e-5,2e-5,4.9999999999999996e-5,13,1.7330389477840697e-5,0,0
Other Urinary Organs,Female,Black,50-54,172564.2,5,2.9999999999999997e-5,1e-5,7e-5,5,2.897472361011148e-5,0,0
Other Urinary Organs,Female,Black,60-64,96576.4,9,9.499999999999999e-5,4.5e-5,1.7500000000000003e-4,6,6.212697926201433e-5,0,0
Other Urinary Organs,Female,Black,70-74,66563.6,6,8.999999999999999e-5,3.5e-5,1.9499999999999997e-4,5,7.511612953626305e-5,0,0
Ovary,Male,All,50-54,1482093,0,0,0,0,0,0,0,0
Ovary,Male,All,60-64,836793,0,0,0,4.9999999999999996e-6,0,0,0,0
Ovary,Male,All,70-74,592901.4,0,0,0,5e-6,0,0,0,0
Ovary,Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
Ovary,Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
Ovary,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Ovary,Female,All,50-54,1548758.2,1769,0.0011400000000000002,0.0010900000000000003,0.0011949999999999999,758,4.894243659210328e-4,5.26728444117358e-4,5.26728444117358e-4
Ovary,Female,All,60-64,918696.2,1851,0.002015,0.0019250000000000003,0.0021100000000000003,1029,0.0011200655886026306,0.0011839604822573558,0.0011839604822573558
Ovary,Female,All,70-74,750127.4,1909,0.0025449999999999995,0.00243,0.00266,1272,0.0016957119550625667,0.0014500203512096746,0.001812525439012093
Ovary,Female,Black,50-54,172564.2,120,6.95e-4,5.749999999999999e-4,8.300000000000001e-4,47,2.723624019350479e-4,1.8097677849750993e-4,3.6195355699501986e-4
Ovary,Female,Black,60-64,96576.4,142,0.0014700000000000002,0.00124,0.0017350000000000004,91,9.42259185473884e-4,6.467441942337881e-4,0.0012934883884675762
Ovary,Female,Black,70-74,66563.6,128,0.0019249999999999998,0.0016049999999999999,0.002285,85,0.001276974202116472,9.383540854160532e-4,0.0014075311281240798
Pancreas,Male,All,50-54,1482093,951,6.4e-4,6.000000000000001e-4,6.85e-4,806,5.438255224199831e-4,5.371640848448781e-4,5.371640848448781e-4
Pancreas,Male,All,60-64,836793,1395,0.0016649999999999998,0.00158,0.001755,1195,0.0014280712195250198,0.0012685369499983868,0.0015856711874979832
Pancreas,Male,All,70-74,592901.4,1920,0.00324,0.0030949999999999997,0.003385,1646,0.0027761782987862737,0.002685529600705952,0.0031331178674902775
Pancreas,Male,Black,50-54,148162.6,135,9.1e-4,7.650000000000001e-4,0.00108,111,7.491769177916694e-4,5.83889375591411e-4,9.731489593190184e-4
Pancreas,Male,Black,60-64,78088,185,0.0023699999999999997,0.0020399999999999997,0.002735,151,0.0019337158078065772,0.0014771466038315747,0.0022157199057473618
Pancreas,Male,Black,70-74,45789.2,209,0.0045650000000000005,0.003965000000000001,0.0052250000000000005,145,0.003166685593982861,0.0025190967302333306,0.003778645095349995
Pancreas,Female,All,50-54,1548758.2,595,3.8500000000000003e-4,3.5499999999999996e-4,4.1500000000000006e-4,506,3.267133630026947e-4,3.511522960782387e-4,3.511522960782387e-4
Pancreas,Female,All,60-64,918696.2,1071,0.001165,0.001095,0.00124,919,0.0010003306860309209,8.879703616930168e-4,0.0011839604822573558
Pancreas,Female,All,70-74,750127.4,1953,0.002605,0.0024899999999999996,0.0027199999999999998,1731,0.0023076080143186344,0.002175030526814512,0.00253753561461693
Pancreas,Female,Black,50-54,172564.2,92,5.349999999999999e-4,4.3e-4,6.55e-4,74,4.2882590942964994e-4,3.6195355699501986e-4,5.429303354925298e-4
Pancreas,Female,Black,60-64,96576.4,167,0.0017300000000000002,0.001475,0.0020100000000000005,123,0.0012736030748712937,9.701162913506821e-4,0.0016168604855844701
Pancreas,Female,Black,70-74,66563.6,234,0.0035149999999999995,0.00308,0.003995,188,0.002824366470563491,0.002345885213540133,0.0032842392989561858
Penis,Male,All,50-54,1482093,59,4e-5,2.9999999999999997e-5,5e-5,24,1.6193315804068977e-5,0,0
Penis,Male,All,60-64,836793,107,1.3e-4,1.05e-4,1.55e-4,28,3.3461082967950256e-5,0,0
Penis,Male,All,70-74,592901.4,123,2.05e-4,1.6999999999999999e-4,2.4999999999999995e-4,62,1.0457050700167008e-4,0,0
Penis,Male,Black,50-54,148162.6,5,3.5e-5,1e-5,8e-5,1,6.749341601726751e-6,0,0
Penis,Male,Black,60-64,78088,16,2.0499999999999997e-4,1.1499999999999999e-4,3.3499999999999996e-4,4,5.1224259809445757e-5,0,0
Penis,Male,Black,70-74,45789.2,10,2.2000000000000003e-4,1.0500000000000002e-4,4e-4,6,1.3103526595791148e-4,0,0
Penis,Female,All,50-54,1548758.2,0,0,0,0,0,0,0,0
Penis,Female,All,60-64,918696.2,0,0,0,5.000000000000001e-6,0,0,0,0
Penis,Female,All,70-74,750127.4,0,0,0,5e-6,0,0,0,0
Penis,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Penis,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Penis,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
"Peritoneum, Omentum and Mesentery",Male,All,50-54,1482093,6,5e-6,0,1e-5,3,2.024164475508622e-6,0,0
"Peritoneum, Omentum and Mesentery",Male,All,60-64,836793,13,1.5e-5,9.999999999999999e-6,2.4999999999999998e-5,8,9.56030941941436e-6,0,0
"Peritoneum, Omentum and Mesentery",Male,All,70-74,592901.4,9,1.4999999999999999e-5,5e-6,2.9999999999999997e-5,6,1.0119726484032589e-5,0,0
"Peritoneum, Omentum and Mesentery",Male,Black,50-54,148162.6,2,1.5e-5,0,4.9999999999999996e-5,2,1.3498683203453502e-5,0,0
"Peritoneum, Omentum and Mesentery",Male,Black,60-64,78088,3,4e-5,1e-5,1.1000000000000002e-4,1,1.2806064952361439e-5,0,0
"Peritoneum, Omentum and Mesentery",Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
"Peritoneum, Omentum and Mesentery",Female,All,50-54,1548758.2,79,5e-5,4e-5,6.500000000000001e-5,52,3.3575286316482455e-5,0,0
"Peritoneum, Omentum and Mesentery",Female,All,60-64,918696.2,154,1.7e-4,1.4000000000000001e-4,1.95e-4,103,1.1211540877169189e-4,0,0
"Peritoneum, Omentum and Mesentery",Female,All,70-74,750127.4,216,2.8999999999999995e-4,2.5e-4,3.2999999999999994e-4,162,2.159633150315533e-4,3.6250508780241866e-4,3.6250508780241866e-4
"Peritoneum, Omentum and Mesentery",Female,Black,50-54,172564.2,5,2.9999999999999997e-5,1e-5,7e-5,2,1.1589889444044592e-5,0,0
"Peritoneum, Omentum and Mesentery",Female,Black,60-64,96576.4,7,7e-5,3.0000000000000004e-5,1.5000000000000001e-4,5,5.1772482718345275e-5,0,0
"Peritoneum, Omentum and Mesentery",Female,Black,70-74,66563.6,8,1.1999999999999999e-4,4.9999999999999996e-5,2.35e-4,6,9.013935544351567e-5,0,0
Pleura,Male,All,50-54,1482093,4,5e-6,0,5e-6,3,2.024164475508622e-6,0,0
Pleura,Male,All,60-64,836793,4,4.9999999999999996e-6,0,9.999999999999999e-6,2,2.39007735485359e-6,0,0
Pleura,Male,All,70-74,592901.4,6,1e-5,5e-6,2e-5,5,8.43310540336049e-6,0,0
Pleura,Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
Pleura,Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
Pleura,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Pleura,Female,All,50-54,1548758.2,2,0,0,5e-6,2,1.291357166018556e-6,0,0
Pleura,Female,All,60-64,918696.2,5,5.000000000000001e-6,0,1.5e-5,2,2.1769982285765414e-6,0,0
Pleura,Female,All,70-74,750127.4,4,5e-6,0,1.4999999999999997e-5,4,5.332427531643291e-6,0,0
Pleura,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Pleura,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Pleura,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
Prostate,Male,All,50-54,1482093,10616,0.007165,0.007025,0.007299999999999999,665,4.4868979207107783e-4,3.5810938989658546e-4,5.371640848448781e-4
Prostate,Male,All,60-64,836793,25621,0.03062,0.030244999999999998,0.030994999999999998,2505,0.0029935718869541213,0.00285420813749637,0.0031713423749959663
Prostate,Male,All,70-74,592901.4,31968,0.05392,0.053329999999999995,0.05451,6006,0.010129846210516621,0.009846941869255157,0.010294530136039483
Prostate,Male,Black,50-54,148162.6,2033,0.013719999999999998,0.013130000000000001,0.01433,196,0.0013228709539384433,0.001167778751182822,0.0015570383349104294
Prostate,Male,Black,60-64,78088,3990,0.051095,0.049525,0.052704999999999995,577,0.00738909947751255,0.0066471597172420875,0.00812430632107366
Prostate,Male,Black,70-74,45789.2,3565,0.077855,0.07532000000000001,0.080455,834,0.018213901968149697,0.01700390292907498,0.019522999659308312
Prostate,Female,All,50-54,1548758.2,0,0,0,0,0,0,0,0
Prostate,Female,All,60-64,918696.2,0,0,0,5.000000000000001e-6,0,0,0,0
Prostate,Female,All,70-74,750127.4,0,0,0,5e-6,0,0,0,0
Prostate,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Prostate,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Prostate,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
Retroperitoneum,Male,All,50-54,1482093,36,2.5e-5,1.4999999999999999e-5,3.5e-5,17,1.1470265361215523e-5,0,0
Retroperitoneum,Male,All,60-64,836793,36,4.4999999999999996e-5,3e-5,6e-5,17,2.0315657516255514e-5,0,0
Retroperitoneum,Male,All,70-74,592901.4,49,8.499999999999999e-5,5.9999999999999995e-5,1.1e-4,36,6.071835890419554e-5,0,0
Retroperitoneum,Male,Black,50-54,148162.6,2,1.5e-5,0,4.9999999999999996e-5,1,6.749341601726751e-6,0,0
Retroperitoneum,Male,Black,60-64,78088,3,4e-5,1e-5,1.1000000000000002e-4,0,0,0,0
Retroperitoneum,Male,Black,70-74,45789.2,1,2e-5,0,1.2000000000000002e-4,1,2.183921099298525e-5,0,0
Retroperitoneum,Female,All,50-54,1548758.2,46,2.9999999999999997e-5,2e-5,4e-5,15,9.685178745139171e-6,0,0
Retroperitoneum,Female,All,60-64,918696.2,43,4.5e-5,3.5000000000000004e-5,6.5e-5,21,2.2858481400053688e-5,0,0
Retroperitoneum,Female,All,70-74,750127.4,52,7e-5,4.9999999999999996e-5,8.999999999999999e-5,32,4.265942025314633e-5,0,0
Retroperitoneum,Female,Black,50-54,172564.2,11,6.5e-5,2.9999999999999997e-5,1.1499999999999999e-4,5,2.897472361011148e-5,0,0
Retroperitoneum,Female,Black,60-64,96576.4,9,9.499999999999999e-5,4.5e-5,1.7500000000000003e-4,4,4.1417986174676216e-5,0,0
Retroperitoneum,Female,Black,70-74,66563.6,7,1.05e-4,3.9999999999999996e-05,2.1499999999999997e-4,4,6.0092903629010445e-5,0,0
Salivary Gland,Male,All,50-54,1482093,141,9.499999999999999e-5,8e-5,1.1000000000000002e-4,43,2.9013024148956914e-5,0,0
Salivary Gland,Male,All,60-64,836793,153,1.85e-4,1.55e-4,2.15e-4,69,8.245766874244885e-5,0,0
Salivary Gland,Male,All,70-74,592901.4,186,3.1499999999999996e-4,2.7e-4,3.6e-4,92,1.5516913942183302e-4,0,0
Salivary Gland,Male,Black,50-54,148162.6,15,9.999999999999999e-5,5.5e-5,1.6499999999999997e-4,5,3.3746708008633755e-5,0,0
Salivary Gland,Male,Black,60-64,78088,14,1.8e-4,9.999999999999999e-5,3.0000000000000003e-4,3,3.8418194857084316e-5,0,0
Salivary Gland,Male,Black,70-74,45789.2,5,1.1000000000000002e-4,3.5e-5,2.55e-4,1,2.183921099298525e-5,0,0
Salivary Gland,Female,All,50-54,1548758.2,96,5.9999999999999995e-5,5e-5,7.5e-5,15,9.685178745139171e-6,0,0
Salivary Gland,Female,All,60-64,918696.2,94,1e-4,8.5e-5,1.25e-4,32,3.483197165722466e-5,0,0
Salivary Gland,Female,All,70-74,750127.4,114,1.5e-4,1.25e-4,1.85e-4,37,4.932495466770045e-5,0,0
Salivary Gland,Female,Black,50-54,172564.2,11,6.5e-5,2.9999999999999997e-5,1.1499999999999999e-4,5,2.897472361011148e-5,0,0
Salivary Gland,Female,Black,60-64,96576.4,7,7e-5,3.0000000000000004e-5,1.5000000000000001e-4,3,3.1063489631007164e-5,0,0
Salivary Gland,Female,Black,70-74,66563.6,9,1.35e-4,5.9999999999999995e-5,2.5499999999999996e-4,7,1.0516258135076827e-4,0,0
Small Intestine,Male,All,50-54,1482093,208,1.4e-4,1.1999999999999999e-4,1.6e-4,72,4.8579947412206924e-5,0,0
Small Intestine,Male,All,60-64,836793,262,3.1499999999999996e-4,2.75e-4,3.55e-4,101,1.2069890642010629e-4,0,0
Small Intestine,Male,All,70-74,592901.4,271,4.5499999999999995e-4,4.05e-4,5.149999999999999e-4,137,2.3106708805207746e-4,0,4.475882667843254e-4
Small Intestine,Male,Black,50-54,148162.6,44,2.95e-4,2.1499999999999997e-4,3.9999999999999996e-4,16,1.0798946562762802e-4,0,1.9462979186380368e-4
Small Intestine,Male,Black,60-64,78088,32,4.0999999999999994e-4,2.8000000000000003e-4,5.8e-4,10,1.2806064952361438e-4,0,3.692866509578937e-4
Small Intestine,Male,Black,70-74,45789.2,37,8.1e-4,5.7e-4,0.001115,22,4.804626418456754e-4,0,6.297741825583326e-4
Small Intestine,Female,All,50-54,1548758.2,143,9e-5,8e-5,1.1000000000000003e-4,36,2.3244428988334008e-5,0,0
Small Intestine,Female,All,60-64,918696.2,197,2.1500000000000002e-4,1.8500000000000002e-4,2.4500000000000005e-4,79,8.599143002877338e-5,0,0
Small Intestine,Female,All,70-74,750127.4,227,3.05e-4,2.6499999999999994e-4,3.45e-4,117,1.5597350530056626e-4,0,3.6250508780241866e-4
Small Intestine,Female,Black,50-54,172564.2,27,1.55e-4,1.05e-4,2.2999999999999998e-4,12,6.953933666426755e-5,0,1.8097677849750993e-4
Small Intestine,Female,Black,60-64,96576.4,38,3.950000000000001e-4,2.8e-4,5.400000000000001e-4,16,1.6567194469870486e-4,0,3.2337209711689406e-4
Small Intestine,Female,Black,70-74,66563.6,32,4.7999999999999996e-4,3.2999999999999994e-4,6.799999999999999e-4,14,2.1032516270153655e-4,0,4.691770427080266e-4
Soft Tissue including Heart,Male,All,50-54,1482093,302,2.0499999999999997e-4,1.8e-4,2.3e-4,87,5.8700769789750034e-5,0,0
Soft Tissue including Heart,Male,All,60-64,836793,268,3.1999999999999997e-4,2.85e-4,3.5999999999999997e-4,105,1.2547906112981346e-4,0,0
Soft Tissue including Heart,Male,All,70-74,592901.4,327,5.5e-4,4.95e-4,6.15e-4,156,2.6311288858484733e-4,0,4.475882667843254e-4
Soft Tissue including Heart,Male,Black,50-54,148162.6,23,1.55e-4,9.999999999999999e-5,2.3499999999999997e-4,7,4.724539121208726e-5,0,1.9462979186380368e-4
Soft Tissue including Heart,Male,Black,60-64,78088,21,2.7e-4,1.65e-4,4.0999999999999994e-4,9,1.1525458457125294e-4,0,3.692866509578937e-4
Soft Tissue including Heart,Male,Black,70-74,45789.2,26,5.7e-4,3.7000000000000005e-4,8.300000000000001e-4,14,3.0574895390179344e-4,0,6.297741825583326e-4
Soft Tissue including Heart,Female,All,50-54,1548758.2,268,1.7500000000000003e-4,1.55e-4,1.95e-4,74,4.778021514268658e-5,0,0
Soft Tissue including Heart,Female,All,60-64,918696.2,226,2.4500000000000005e-4,2.1500000000000002e-4,2.8000000000000003e-4,86,9.361092382879129e-5,0,0
Soft Tissue including Heart,Female,All,70-74,750127.4,252,3.35e-4,2.95e-4,3.7999999999999997e-4,115,1.5330729153474463e-4,0,3.6250508780241866e-4
Soft Tissue including Heart,Female,Black,50-54,172564.2,38,2.2e-4,1.55e-4,3e-4,13,7.533428138628985e-5,0,1.8097677849750993e-4
Soft Tissue including Heart,Female,Black,60-64,96576.4,26,2.7000000000000006e-4,1.7500000000000003e-4,3.950000000000001e-4,10,1.0354496543669055e-4,0,3.2337209711689406e-4
Soft Tissue including Heart,Female,Black,70-74,66563.6,27,4.049999999999999e-4,2.6499999999999994e-4,5.9e-4,12,1.8027871088703134e-4,0,4.691770427080266e-4
Stomach,Male,All,50-54,1482093,733,4.95e-4,4.6e-4,5.3e-4,519,3.501804542629916e-4,3.5810938989658546e-4,3.5810938989658546e-4
Stomach,Male,All,60-64,836793,1190,0.00142,0.0013399999999999998,0.0015049999999999998,868,0.001037293572006458,9.5140271249879e-4,9.5140271249879e-4
Stomach,Male,All,70-74,592901.4,1651,0.002785,0.0026499999999999996,0.0029199999999999994,1232,0.002077917171388025,0.0017903530671373015,0.0022379413339216267
Stomach,Male,Black,50-54,148162.6,148,0.001,8.449999999999999e-4,0.001175,90,6.074407441554076e-4,5.83889375591411e-4,7.785191674552147e-4
Stomach,Male,Black,60-64,78088,169,0.002165,0.0018499999999999999,0.0025150000000000003,117,0.0014983095994262883,0.0011078599528736809,0.0018464332547894684
Stomach,Male,Black,70-74,45789.2,195,0.004260000000000001,0.0036799999999999997,0.0049,133,0.002904615062067038,0.0025190967302333306,0.003148870912791663
Stomach,Female,All,50-54,1548758.2,390,2.5e-4,2.2500000000000002e-4,2.8e-4,251,1.6206532433532878e-4,1.7557614803911936e-4,1.7557614803911936e-4
Stomach,Female,All,60-64,918696.2,510,5.55e-4,5.1e-4,6.05e-4,337,3.6682420151514726e-4,2.9599012056433894e-4,2.9599012056433894e-4
Stomach,Female,All,70-74,750127.4,973,0.001295,0.001215,0.00138,678,9.038464666135379e-4,7.250101756048373e-4,0.001087515263407256
Stomach,Female,Black,50-54,172564.2,75,4.349999999999999e-4,3.3999999999999997e-4,5.449999999999999e-4,45,2.6077251249100335e-4,1.8097677849750993e-4,3.6195355699501986e-4
Stomach,Female,Black,60-64,96576.4,94,9.750000000000001e-4,7.85e-4,0.00119,55,5.69497309901798e-4,3.2337209711689406e-4,6.467441942337881e-4
Stomach,Female,Black,70-74,66563.6,140,0.0021049999999999997,0.0017699999999999999,0.00248,85,0.001276974202116472,9.383540854160532e-4,0.0014075311281240798
Testis,Male,All,50-54,1482093,330,2.2500000000000002e-4,2e-4,2.5e-4,26,1.754275878774139e-5,0,0
Testis,Male,All,60-64,836793,71,8.499999999999999e-5,6.5e-5,1.05e-4,15,1.7925580161401923e-5,0,0
Testis,Male,All,70-74,592901.4,26,4.5e-5,2.9999999999999997e-5,6.500000000000001e-5,10,1.686621080672098e-5,0,0
Testis,Male,Black,50-54,148162.6,10,6.5e-5,3e-5,1.25e-4,1,6.749341601726751e-6,0,0
Testis,Male,Black,60-64,78088,4,4.9999999999999996e-5,1.4999999999999999e-5,1.3e-4,2,2.5612129904722878e-5,0,0
Testis,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Testis,Female,All,50-54,1548758.2,0,0,0,0,0,0,0,0
Testis,Female,All,60-64,918696.2,0,0,0,5.000000000000001e-6,0,0,0,0
Testis,Female,All,70-74,750127.4,0,0,0,5e-6,0,0,0,0
Testis,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Testis,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Testis,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
Thyroid,Male,All,50-54,1482093,516,3.4999999999999994e-4,3.2e-4,3.7999999999999997e-4,47,3.171191011630174e-5,0,0
Thyroid,Male,All,60-64,836793,386,4.6e-4,4.15e-4,5.1e-4,65,7.767751403274167e-5,0,0
Thyroid,Male,All,70-74,592901.4,322,5.449999999999999e-4,4.849999999999999e-4,6.05e-4,96,1.6191562374452142e-4,0,0
Thyroid,Male,Black,50-54,148162.6,32,2.1499999999999997e-4,1.5e-4,3.0499999999999993e-4,4,2.6997366406907005e-5,0,0
Thyroid,Male,Black,60-64,78088,21,2.7e-4,1.65e-4,4.0999999999999994e-4,4,5.1224259809445757e-5,0,0
Thyroid,Male,Black,70-74,45789.2,24,5.250000000000001e-4,3.35e-4,7.8e-4,8,1.74713687943882e-4,0,6.297741825583326e-4
Thyroid,Female,All,50-54,1548758.2,1524,9.85e-4,9.35e-4,0.001035,58,3.7449357814538124e-5,0,0
Thyroid,Female,All,60-64,918696.2,810,8.800000000000001e-4,8.199999999999999e-4,9.45e-4,78,8.490293091448511e-5,0,0
Thyroid,Female,All,70-74,750127.4,622,8.300000000000001e-4,7.650000000000001e-4,8.95e-4,137,1.8263564295878273e-4,0,3.6250508780241866e-4
