Site,Sex,Race,Age,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
Other Male Genital Organs,Male,All,70-74,592901.4,38,6.500000000000001e-5,4.5e-5,9e-5,21,3.541904269411406e-5,0,0
Other Male Genital Organs,Male,Black,50-54,148162.6,3,2e-5,5e-6,6e-5,2,1.3498683203453502e-5,0,0
Other Male Genital Organs,Male,Black,60-64,78088,1,1.4999999999999999e-5,0,7.000000000000001e-5,0,0,0,0
Other Male Genital Organs,Male,Black,70-74,45789.2,3,6.500000000000001e-5,1.5000000000000002e-5,1.8999999999999998e-4,3,6.551763297895574e-5,0,0
Other Male Genital Organs,Female,All,50-54,1548758.2,0,0,0,0,0,0,0,0
Other Male Genital Organs,Female,All,60-64,918696.2,0,0,0,5.000000000000001e-6,0,0,0,0
Other Male Genital Organs,Female,All,70-74,750127.4,0,0,0,5e-6,0,0,0,0
Other Male Genital Organs,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Other Male Genital Organs,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Other Male Genital Organs,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
Other Non-Epithelial Skin,Male,All,50-54,1482093,132,9e-5,7.500000000000001e-5,1.05e-4,21,1.4169151328560354e-5,0,0
Other Non-Epithelial Skin,Male,All,60-64,836793,149,1.7999999999999998e-4,1.5000000000000001e-4,2.1e-4,45,5.3776740484205773e-5,0,0
Other Non-Epithelial Skin,Male,All,70-74,592901.4,281,4.75e-4,4.1999999999999996e-4,5.35e-4,161,2.715459939882078e-4,0,0
Other Non-Epithelial Skin,Male,Black,50-54,148162.6,11,7.5e-5,3.5e-5,1.35e-4,1,6.749341601726751e-6,0,0
Other Non-Epithelial Skin,Male,Black,60-64,78088,8,9.999999999999999e-5,4.5e-5,1.9999999999999998e-4,3,3.8418194857084316e-5,0,0
Other Non-Epithelial Skin,Male,Black,70-74,45789.2,7,1.55e-4,6.000000000000001e-5,3.15e-4,2,4.36784219859705e-5,0,0
Other Non-Epithelial Skin,Female,All,50-54,1548758.2,104,6.500000000000001e-5,5.5000000000000016e-5,8e-5,10,6.45678583009278e-6,0,0
Other Non-Epithelial Skin,Female,All,60-64,918696.2,105,1.1499999999999999e-4,9.5e-5,1.4000000000000001e-4,21,2.2858481400053688e-5,0,0
Other Non-Epithelial Skin,Female,All,70-74,750127.4,165,2.2e-4,1.8999999999999998e-4,2.55e-4,64,8.531884050629266e-5,0,0
Other Non-Epithelial Skin,Female,Black,50-54,172564.2,15,8.499999999999999e-5,4.9999999999999996e-5,1.4499999999999997e-4,2,1.1589889444044592e-5,0,0
Other Non-Epithelial Skin,Female,Black,60-64,96576.4,4,4e-5,1e-5,1.0500000000000002e-4,1,1.0354496543669054e-5,0,0
Other Non-Epithelial Skin,Female,Black,70-74,66563.6,9,1.35e-4,5.9999999999999995e-5,2.5499999999999996e-4,5,7.511612953626305e-5,0,0
Other Oral Cavity and Pharynx,Male,All,50-54,1482093,54,3.5e-5,2.5e-5,5e-5,34,2.2940530722431047e-5,0,0
Other Oral Cavity and Pharynx,Male,All,60-64,836793,66,7.999999999999999e-5,6e-5,9.999999999999999e-5,47,5.6166817839059364e-5,0,0
Other Oral Cavity and Pharynx,Male,All,70-74,592901.4,50,8.499999999999999e-5,6.500000000000001e-5,1.1e-4,42,7.083808538822812e-5,0,0
Other Oral Cavity and Pharynx,Male,Black,50-54,148162.6,9,6e-5,3e-5,1.1499999999999998e-4,6,4.049604961036051e-5,0,0
Other Oral Cavity and Pharynx,Male,Black,60-64,78088,14,1.8e-4,9.999999999999999e-5,3.0000000000000003e-4,10,1.2806064952361438e-4,0,0
Other Oral Cavity and Pharynx,Male,Black,70-74,45789.2,7,1.55e-4,6.000000000000001e-5,3.15e-4,6,1.3103526595791148e-4,0,0
Other Oral Cavity and Pharynx,Female,All,50-54,1548758.2,16,1e-5,5e-6,1.4999999999999999e-5,9,5.811107247083502e-6,0,0
Other Oral Cavity and Pharynx,Female,All,60-64,918696.2,25,2.5e-5,2.0000000000000005e-5,4.000000000000001e-5,18,1.9592984057188873e-5,0,0
Other Oral Cavity and Pharynx,Female,All,70-74,750127.4,37,4.9999999999999996e-5,3.5e-5,7e-5,29,3.866009960441386e-5,0,0
Other Oral Cavity and Pharynx,Female,Black,50-54,172564.2,4,2.4999999999999998e-5,5e-6,5.9999999999999995e-5,2,1.1589889444044592e-5,0,0
Other Oral Cavity and Pharynx,Female,Black,60-64,96576.4,4,4e-5,1e-5,1.0500000000000002e-4,3,3.1063489631007164e-5,0,0
Other Oral Cavity and Pharynx,Female,Black,70-74,66563.6,6,8.999999999999999e-5,3.5e-5,1.9499999999999997e-4,4,6.0092903629010445e-5,0,0
Other Urinary Organs,Male,All,50-54,1482093,27,2e-5,1e-5,2.5e-5,11,7.42193641019828e-6,0,0
Other Urinary Organs,Male,All,60-64,836793,36,4.4999999999999996e-5,3e-5,6e-5,20,2.3900773548535897e-5,0,0
Other Urinary Organs,Male,All,70-74,592901.4,74,1.2499999999999998e-4,9.999999999999999e-5,1.55e-4,52,8.77042961949491e-5,0,0
Other Urinary Organs,Male,Black,50-54,148162.6,2,1.5e-5,0,4.9999999999999996e-5,1,6.749341601726751e-6,0,0
Other Urinary Organs,Male,Black,60-64,78088,5,6.5e-5,2e-5,1.5000000000000001e-4,3,3.8418194857084316e-5,0,0
Other Urinary Organs,Male,Black,70-74,45789.2,8,1.75e-4,7.500000000000001e-5,3.4500000000000004e-4,6,1.3103526595791148e-4,0,0
Other Urinary Organs,Female,All,50-54,1548758.2,15,1e-5,5e-6,1.4999999999999999e-5,10,6.45678583009278e-6,0,0
Other Urinary Organs,Female,All,60-64,918696.2,24,2.5e-5,1.5e-5,4.000000000000001e-5,16,1.741598582861233e-5,0,0
Other Urinary Organs,Female,All,70-74,750127.4,24,2.9999999999999994e-5,2e-5,4.9999999999999996e-5,16,2.1329710126573164e-5,0,0
Other Urinary Organs,Female,Black,50-54,172564.2,5,2.9999999999999997e-5,1e-5,7e-5,5,2.897472361011148e-5,0,0
Other Urinary Organs,Female,Black,60-64,96576.4,9,9.499999999999999e-5,4.5e-5,1.7500000000000003e-4,7,7.248147580568339e-5,0,0
Other Urinary Organs,Female,Black,70-74,66563.6,6,8.999999999999999e-5,3.5e-5,1.9499999999999997e-4,6,9.013935544351567e-5,0,0
Ovary,Male,All,50-54,1482093,0,0,0,0,0,0,0,0
Ovary,Male,All,60-64,836793,0,0,0,4.9999999999999996e-6,0,0,0,0
Ovary,Male,All,70-74,592901.4,0,0,0,5e-6,0,0,0,0
Ovary,Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
Ovary,Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
Ovary,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Ovary,Female,All,50-54,1548758.2,1769,0.0011400000000000002,0.0010900000000000003,0.0011949999999999999,965,6.230798326039534e-4,6.155404981875157e-4,6.155404981875157e-4
Ovary,Female,All,60-64,918696.2,1851,0.002015,0.0019250000000000003,0.0021100000000000003,1247,0.0013573583955174737,0.0010376916699992881,0.0015565375049989322
Ovary,Female,All,70-74,750127.4,1909,0.0025449999999999995,0.00243,0.00266,1484,0.0019783306142396612,0.0019063229672719594,0.0019063229672719594
Ovary,Female,Black,50-54,172564.2,120,6.95e-4,5.749999999999999e-4,8.300000000000001e-4,59,3.419017385993155e-4,3.210659163372241e-4,3.210659163372241e-4
Ovary,Female,Black,60-64,96576.4,142,0.0014700000000000002,0.00124,0.0017350000000000004,102,0.0010561586474542436,0.001147371055454542,0.001147371055454542
Ovary,Female,Black,70-74,66563.6,128,0.0019249999999999998,0.0016049999999999999,0.002285,97,0.0014572529130035033,8.32354064383537e-4,0.001664708128767074
Pancreas,Male,All,50-54,1482093,951,6.4e-4,6.000000000000001e-4,6.85e-4,824,5.559705092730348e-4,6.275399667902082e-4,6.275399667902082e-4
Pancreas,Male,All,60-64,836793,1395,0.0016649999999999998,0.00158,0.001755,1233,0.001473482689267238,0.0016672090803818863,0.0016672090803818863
Pancreas,Male,All,70-74,592901.4,1920,0.00324,0.0030949999999999997,0.003385,1677,0.0028284635522871087,0.0023530200603338086,0.003137360080445079
Pancreas,Male,Black,50-54,148162.6,135,9.1e-4,7.650000000000001e-4,0.00108,111,7.491769177916694e-4,6.910630078035888e-4,0.001036594511705383
Pancreas,Male,Black,60-64,78088,185,0.0023699999999999997,0.0020399999999999997,0.002735,155,0.0019849400676160227,0.001966813569306423,0.002622418092408565
Pancreas,Male,Black,70-74,45789.2,209,0.0045650000000000005,0.003965000000000001,0.0052250000000000005,146,0.003188524804975846,0.002236110087094774,0.00335416513064216
Pancreas,Female,All,50-54,1548758.2,595,3.8500000000000003e-4,3.5499999999999996e-4,4.1500000000000006e-4,518,3.3446150599880604e-4,3.0777024909375784e-4,3.0777024909375784e-4
Pancreas,Female,All,60-64,918696.2,1071,0.001165,0.001095,0.00124,935,0.0010177466718595332,0.0010376916699992881,0.0010376916699992881
Pancreas,Female,All,70-74,750127.4,1953,0.002605,0.0024899999999999996,0.0027199999999999998,1758,0.0023436019001572264,0.0025417639563626126,0.0025417639563626126
Pancreas,Female,Black,50-54,172564.2,92,5.349999999999999e-4,4.3e-4,6.55e-4,76,4.404157988736945e-4,3.210659163372241e-4,6.421318326744482e-4
Pancreas,Female,Black,60-64,96576.4,167,0.0017300000000000002,0.001475,0.0020100000000000005,125,0.0012943120679586317,0.001147371055454542,0.0017210565831818126
Pancreas,Female,Black,70-74,66563.6,234,0.0035149999999999995,0.00308,0.003995,189,0.0028393896964707434,0.0024970621931506105,0.003329416257534148
Penis,Male,All,50-54,1482093,59,4e-5,2.9999999999999997e-5,5e-5,29,1.9566923263250014e-5,0,0
Penis,Male,All,60-64,836793,107,1.3e-4,1.05e-4,1.55e-4,43,5.138666312935218e-5,0,0
Penis,Male,All,70-74,592901.4,123,2.05e-4,1.6999999999999999e-4,2.4999999999999995e-4,75,1.2649658105040736e-4,0,0
Penis,Male,Black,50-54,148162.6,5,3.5e-5,1e-5,8e-5,2,1.3498683203453502e-5,0,0
Penis,Male,Black,60-64,78088,16,2.0499999999999997e-4,1.1499999999999999e-4,3.3499999999999996e-4,8,1.0244851961889151e-4,0,0
Penis,Male,Black,70-74,45789.2,10,2.2000000000000003e-4,1.0500000000000002e-4,4e-4,6,1.3103526595791148e-4,0,0
Penis,Female,All,50-54,1548758.2,0,0,0,0,0,0,0,0
Penis,Female,All,60-64,918696.2,0,0,0,5.000000000000001e-6,0,0,0,0
Penis,Female,All,70-74,750127.4,0,0,0,5e-6,0,0,0,0
Penis,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Penis,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Penis,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
"Peritoneum, Omentum and Mesentery",Male,All,50-54,1482093,6,5e-6,0,1e-5,3,2.024164475508622e-6,0,0
"Peritoneum, Omentum and Mesentery",Male,All,60-64,836793,13,1.5e-5,9.999999999999999e-6,2.4999999999999998e-5,8,9.56030941941436e-6,0,0
"Peritoneum, Omentum and Mesentery",Male,All,70-74,592901.4,9,1.4999999999999999e-5,5e-6,2.9999999999999997e-5,8,1.3492968645376785e-5,0,0
"Peritoneum, Omentum and Mesentery",Male,Black,50-54,148162.6,2,1.5e-5,0,4.9999999999999996e-5,2,1.3498683203453502e-5,0,0
"Peritoneum, Omentum and Mesentery",Male,Black,60-64,78088,3,4e-5,1e-5,1.1000000000000002e-4,1,1.2806064952361439e-5,0,0
"Peritoneum, Omentum and Mesentery",Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
"Peritoneum, Omentum and Mesentery",Female,All,50-54,1548758.2,79,5e-5,4e-5,6.500000000000001e-5,58,3.7449357814538124e-5,0,0
"Peritoneum, Omentum and Mesentery",Female,All,60-64,918696.2,154,1.7e-4,1.4000000000000001e-4,1.95e-4,122,1.3279689194316903e-4,0,0
"Peritoneum, Omentum and Mesentery",Female,All,70-74,750127.4,216,2.8999999999999995e-4,2.5e-4,3.2999999999999994e-4,185,2.466247733385022e-4,0,0
"Peritoneum, Omentum and Mesentery",Female,Black,50-54,172564.2,5,2.9999999999999997e-5,1e-5,7e-5,2,1.1589889444044592e-5,0,0
"Peritoneum, Omentum and Mesentery",Female,Black,60-64,96576.4,7,7e-5,3.0000000000000004e-5,1.5000000000000001e-4,5,5.1772482718345275e-5,0,0
"Peritoneum, Omentum and Mesentery",Female,Black,70-74,66563.6,8,1.1999999999999999e-4,4.9999999999999996e-5,2.35e-4,7,1.0516258135076827e-4,0,0
Pleura,Male,All,50-54,1482093,4,5e-6,0,5e-6,3,2.024164475508622e-6,0,0
Pleura,Male,All,60-64,836793,4,4.9999999999999996e-6,0,9.999999999999999e-6,2,2.39007735485359e-6,0,0
Pleura,Male,All,70-74,592901.4,6,1e-5,5e-6,2e-5,5,8.43310540336049e-6,0,0
Pleura,Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
Pleura,Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
Pleura,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Pleura,Female,All,50-54,1548758.2,2,0,0,5e-6,2,1.291357166018556e-6,0,0
Pleura,Female,All,60-64,918696.2,5,5.000000000000001e-6,0,1.5e-5,2,2.1769982285765414e-6,0,0
Pleura,Female,All,70-74,750127.4,4,5e-6,0,1.4999999999999997e-5,4,5.332427531643291e-6,0,0
Pleura,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Pleura,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Pleura,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
Prostate,Male,All,50-54,1482093,10616,0.007165,0.007025,0.007299999999999999,1247,8.413777003197505e-4,9.413099501853121e-4,9.413099501853121e-4
Prostate,Male,All,60-64,836793,25621,0.03062,0.030244999999999998,0.030994999999999998,4986,0.005958462845649999,0.005557363601272956,0.006113099961400251
Prostate,Male,All,70-74,592901.4,31968,0.05392,0.053329999999999995,0.05451,12227,0.020622315953377744,0.020392840522893016,0.021177180543004284
Prostate,Male,Black,50-54,148162.6,2033,0.013719999999999998,0.013130000000000001,0.01433,359,0.0024230136350199038,0.002073189023410766,0.0027642520312143553
Prostate,Male,Black,60-64,78088,3990,0.051095,0.049525,0.052704999999999995,1040,0.013318307550455896,0.012456485938940682,0.014423299508247106
Prostate,Male,Black,70-74,45789.2,3565,0.077855,0.07532000000000001,0.080455,1546,0.03376342019515519,0.03242359626287422,0.035777761393516384
Prostate,Female,All,50-54,1548758.2,0,0,0,0,0,0,0,0
Prostate,Female,All,60-64,918696.2,0,0,0,5.000000000000001e-6,0,0,0,0
Prostate,Female,All,70-74,750127.4,0,0,0,5e-6,0,0,0,0
Prostate,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Prostate,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Prostate,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
Retroperitoneum,Male,All,50-54,1482093,36,2.5e-5,1.4999999999999999e-5,3.5e-5,23,1.5518594312232768e-5,0,0
Retroperitoneum,Male,All,60-64,836793,36,4.4999999999999996e-5,3e-5,6e-5,25,2.9875966935669873e-5,0,0
Retroperitoneum,Male,All,70-74,592901.4,49,8.499999999999999e-5,5.9999999999999995e-5,1.1e-4,43,7.252470646890022e-5,0,0
Retroperitoneum,Male,Black,50-54,148162.6,2,1.5e-5,0,4.9999999999999996e-5,1,6.749341601726751e-6,0,0
Retroperitoneum,Male,Black,60-64,78088,3,4e-5,1e-5,1.1000000000000002e-4,2,2.5612129904722878e-5,0,0
Retroperitoneum,Male,Black,70-74,45789.2,1,2e-5,0,1.2000000000000002e-4,1,2.183921099298525e-5,0,0
Retroperitoneum,Female,All,50-54,1548758.2,46,2.9999999999999997e-5,2e-5,4e-5,21,1.3559250243194839e-5,0,0
Retroperitoneum,Female,All,60-64,918696.2,43,4.5e-5,3.5000000000000004e-5,6.5e-5,26,2.830097697149504e-5,0,0
Retroperitoneum,Female,All,70-74,750127.4,52,7e-5,4.9999999999999996e-5,8.999999999999999e-5,40,5.3324275316432914e-5,0,0
Retroperitoneum,Female,Black,50-54,172564.2,11,6.5e-5,2.9999999999999997e-5,1.1499999999999999e-4,7,4.056461305415607e-5,0,0
Retroperitoneum,Female,Black,60-64,96576.4,9,9.499999999999999e-5,4.5e-5,1.7500000000000003e-4,5,5.1772482718345275e-5,0,0
Retroperitoneum,Female,Black,70-74,66563.6,7,1.05e-4,3.9999999999999996e-05,2.1499999999999997e-4,4,6.0092903629010445e-5,0,0
Salivary Gland,Male,All,50-54,1482093,141,9.499999999999999e-5,8e-5,1.1000000000000002e-4,53,3.576023906731899e-5,0,0
Salivary Gland,Male,All,60-64,836793,153,1.85e-4,1.55e-4,2.15e-4,84,1.0038324890385077e-4,0,0
Salivary Gland,Male,All,70-74,592901.4,186,3.1499999999999996e-4,2.7e-4,3.6e-4,121,2.040811507613239e-4,0,0
Salivary Gland,Male,Black,50-54,148162.6,15,9.999999999999999e-5,5.5e-5,1.6499999999999997e-4,7,4.724539121208726e-5,0,0
Salivary Gland,Male,Black,60-64,78088,14,1.8e-4,9.999999999999999e-5,3.0000000000000003e-4,5,6.403032476180719e-5,0,0
Salivary Gland,Male,Black,70-74,45789.2,5,1.1000000000000002e-4,3.5e-5,2.55e-4,4,8.7356843971941e-5,0,0
Salivary Gland,Female,All,50-54,1548758.2,96,5.9999999999999995e-5,5e-5,7.5e-5,22,1.4204928826204117e-5,0,0
Salivary Gland,Female,All,60-64,918696.2,94,1e-4,8.5e-5,1.25e-4,42,4.5716962800107375e-5,0,0
Salivary Gland,Female,All,70-74,750127.4,114,1.5e-4,1.25e-4,1.85e-4,51,6.798845102845196e-5,0,0
Salivary Gland,Female,Black,50-54,172564.2,11,6.5e-5,2.9999999999999997e-5,1.1499999999999999e-4,6,3.4769668332133775e-5,0,0
Salivary Gland,Female,Black,60-64,96576.4,7,7e-5,3.0000000000000004e-5,1.5000000000000001e-4,5,5.1772482718345275e-5,0,0
Salivary Gland,Female,Black,70-74,66563.6,9,1.35e-4,5.9999999999999995e-5,2.5499999999999996e-4,7,1.0516258135076827e-4,0,0
Small Intestine,Male,All,50-54,1482093,208,1.4e-4,1.1999999999999999e-4,1.6e-4,89,6.005021277342245e-5,0,0
Small Intestine,Male,All,60-64,836793,262,3.1499999999999996e-4,2.75e-4,3.55e-4,127,1.5176991203320295e-4,0,0
Small Intestine,Male,All,70-74,592901.4,271,4.5499999999999995e-4,4.05e-4,5.149999999999999e-4,161,2.715459939882078e-4,0,0
Small Intestine,Male,Black,50-54,148162.6,44,2.95e-4,2.1499999999999997e-4,3.9999999999999996e-4,18,1.2148814883108152e-4,0,3.455315039017944e-4
Small Intestine,Male,Black,60-64,78088,32,4.0999999999999994e-4,2.8000000000000003e-4,5.8e-4,11,1.4086671447597582e-4,0,0
Small Intestine,Male,Black,70-74,45789.2,37,8.1e-4,5.7e-4,0.001115,22,4.804626418456754e-4,0,0.001118055043547387
Small Intestine,Female,All,50-54,1548758.2,143,9e-5,8e-5,1.1000000000000003e-4,51,3.292960773347318e-5,0,0
Small Intestine,Female,All,60-64,918696.2,197,2.1500000000000002e-4,1.8500000000000002e-4,2.4500000000000005e-4,100,1.0884991142882708e-4,0,0
Small Intestine,Female,All,70-74,750127.4,227,3.05e-4,2.6499999999999994e-4,3.45e-4,149,1.986329255537126e-4,0,0
Small Intestine,Female,Black,50-54,172564.2,27,1.55e-4,1.05e-4,2.2999999999999998e-4,13,7.533428138628985e-5,0,0
Small Intestine,Female,Black,60-64,96576.4,38,3.950000000000001e-4,2.8e-4,5.400000000000001e-4,20,2.070899308733811e-4,0,5.73685527727271e-4
Small Intestine,Female,Black,70-74,66563.6,32,4.7999999999999996e-4,3.2999999999999994e-4,6.799999999999999e-4,19,2.854412922377996e-4,0,8.32354064383537e-4
Soft Tissue including Heart,Male,All,50-54,1482093,302,2.0499999999999997e-4,1.8e-4,2.3e-4,110,7.42193641019828e-5,0,0
Soft Tissue including Heart,Male,All,60-64,836793,268,3.1999999999999997e-4,2.85e-4,3.5999999999999997e-4,139,1.6611037616232448e-4,0,0
Soft Tissue including Heart,Male,All,70-74,592901.4,327,5.5e-4,4.95e-4,6.15e-4,193,3.2551786856971495e-4,0,0
Soft Tissue including Heart,Male,Black,50-54,148162.6,23,1.55e-4,9.999999999999999e-5,2.3499999999999997e-4,11,7.424275761899426e-5,0,0
Soft Tissue including Heart,Male,Black,60-64,78088,21,2.7e-4,1.65e-4,4.0999999999999994e-4,12,1.5367277942833726e-4,0,0
Soft Tissue including Heart,Male,Black,70-74,45789.2,26,5.7e-4,3.7000000000000005e-4,8.300000000000001e-4,15,3.275881648947787e-4,0,0
Soft Tissue including Heart,Female,All,50-54,1548758.2,268,1.7500000000000003e-4,1.55e-4,1.95e-4,87,5.617403672180719e-5,0,0
Soft Tissue including Heart,Female,All,60-64,918696.2,226,2.4500000000000005e-4,2.1500000000000002e-4,2.8000000000000003e-4,117,1.273543963717277e-4,0,0
Soft Tissue including Heart,Female,All,70-74,750127.4,252,3.35e-4,2.95e-4,3.7999999999999997e-4,153,2.039653530853559e-4,0,0
Soft Tissue including Heart,Female,Black,50-54,172564.2,38,2.2e-4,1.55e-4,3e-4,15,8.692417083033444e-5,0,0
Soft Tissue including Heart,Female,Black,60-64,96576.4,26,2.7000000000000006e-4,1.7500000000000003e-4,3.950000000000001e-4,11,1.138994619803596e-4,0,0
Soft Tissue including Heart,Female,Black,70-74,66563.6,27,4.049999999999999e-4,2.6499999999999994e-4,5.9e-4,15,2.2534838860878916e-4,0,0
Stomach,Male,All,50-54,1482093,733,4.95e-4,4.6e-4,5.3e-4,552,3.7244626349358645e-4,3.137699833951041e-4,3.137699833951041e-4
Stomach,Male,All,60-64,836793,1190,0.00142,0.0013399999999999998,0.0015049999999999998,912,0.001089875273813237,0.001111472720254591,0.001111472720254591
Stomach,Male,All,70-74,592901.4,1651,0.002785,0.0026499999999999996,0.0029199999999999994,1357,0.0022887448064720373,0.0023530200603338086,0.0023530200603338086
Stomach,Male,Black,50-54,148162.6,148,0.001,8.449999999999999e-4,0.001175,95,6.411874521640413e-4,6.910630078035888e-4,6.910630078035888e-4
Stomach,Male,Black,60-64,78088,169,0.002165,0.0018499999999999999,0.0025150000000000003,124,0.0015879520540928184,0.0013112090462042824,0.001966813569306423
Stomach,Male,Black,70-74,45789.2,195,0.004260000000000001,0.0036799999999999997,0.0049,149,0.0032540424379548017,0.002236110087094774,0.00335416513064216
Stomach,Female,All,50-54,1548758.2,390,2.5e-4,2.2500000000000002e-4,2.8e-4,269,1.7368753882949578e-4,0,3.0777024909375784e-4
Stomach,Female,All,60-64,918696.2,510,5.55e-4,5.1e-4,6.05e-4,368,4.0056767405808366e-4,5.188458349996441e-4,5.188458349996441e-4
Stomach,Female,All,70-74,750127.4,973,0.001295,0.001215,0.00138,738,9.838328795881872e-4,6.354409890906532e-4,0.0012708819781813063
Stomach,Female,Black,50-54,172564.2,75,4.349999999999999e-4,3.3999999999999997e-4,5.449999999999999e-4,46,2.6656745721302563e-4,3.210659163372241e-4,3.210659163372241e-4
Stomach,Female,Black,60-64,96576.4,94,9.750000000000001e-4,7.85e-4,0.00119,63,6.523332822511505e-4,5.73685527727271e-4,5.73685527727271e-4
Stomach,Female,Black,70-74,66563.6,140,0.0021049999999999997,0.0017699999999999999,0.00248,92,0.0013821367834672403,8.32354064383537e-4,0.001664708128767074
Testis,Male,All,50-54,1482093,330,2.2500000000000002e-4,2e-4,2.5e-4,44,2.968774564079312e-5,0,0
Testis,Male,All,60-64,836793,71,8.499999999999999e-5,6.5e-5,1.05e-4,24,2.8680928258243078e-5,0,0
Testis,Male,All,70-74,592901.4,26,4.5e-5,2.9999999999999997e-5,6.500000000000001e-5,13,2.1926074048737275e-5,0,0
Testis,Male,Black,50-54,148162.6,10,6.5e-5,3e-5,1.25e-4,1,6.749341601726751e-6,0,0
Testis,Male,Black,60-64,78088,4,4.9999999999999996e-5,1.4999999999999999e-5,1.3e-4,2,2.5612129904722878e-5,0,0
Testis,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Testis,Female,All,50-54,1548758.2,0,0,0,0,0,0,0,0
Testis,Female,All,60-64,918696.2,0,0,0,5.000000000000001e-6,0,0,0,0
Testis,Female,All,70-74,750127.4,0,0,0,5e-6,0,0,0,0
Testis,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Testis,Female,Black,60-64,96576.4,0,0,0,4e-5,0,0,0,0
Testis,Female,Black,70-74,66563.6,0,0,0,5.5e-5,0,0,0,0
Thyroid,Male,All,50-54,1482093,516,3.4999999999999994e-4,3.2e-4,3.7999999999999997e-4,76,5.1278833379551755e-5,0,0
Thyroid,Male,All,60-64,836793,386,4.6e-4,4.15e-4,5.1e-4,118,1.410145639363618e-4,0,0
Thyroid,Male,All,70-74,592901.4,322,5.449999999999999e-4,4.849999999999999e-4,6.05e-4,157,2.647995096655194e-4,0,0
Thyroid,Male,Black,50-54,148162.6,32,2.1499999999999997e-4,1.5e-4,3.0499999999999993e-4,4,2.6997366406907005e-5,0,0
Thyroid,Male,Black,60-64,78088,21,2.7e-4,1.65e-4,4.0999999999999994e-4,6,7.683638971416863e-5,0,0
Thyroid,Male,Black,70-74,45789.2,24,5.250000000000001e-4,3.35e-4,7.8e-4,11,2.402313209228377e-4,0,0
Thyroid,Female,All,50-54,1548758.2,1524,9.85e-4,9.35e-4,0.001035,119,7.683575137810408e-5,0,0
Thyroid,Female,All,60-64,918696.2,810,8.800000000000001e-4,8.199999999999999e-4,9.45e-4,134,1.4585888131462828e-4,0,0
Thyroid,Female,All,70-74,750127.4,622,8.300000000000001e-4,7.650000000000001e-4,8.95e-4,238,3.1727943813277584e-4,0,6.354409890906532e-4
Thyroid,Female,Black,50-54,172564.2,123,7.149999999999999e-4,5.9e-4,8.500000000000001e-4,10,5.794944722022296e-5,0,0
Thyroid,Female,Black,60-64,96576.4,64,6.650000000000001e-4,5.1e-4,8.45e-4,13,1.346084550676977e-4,0,0
Thyroid,Female,Black,70-74,66563.6,46,6.9e-4,5.049999999999999e-4,9.199999999999998e-4,21,3.1548774405230483e-4,0,8.32354064383537e-4
Tongue,Male,All,50-54,1482093,661,4.45e-4,4.1500000000000006e-4,4.7999999999999996e-4,320,2.1591087738758634e-4,3.137699833951041e-4,3.137699833951041e-4
Tongue,Male,All,60-64,836793,585,7e-4,6.450000000000001e-4,7.599999999999999e-4,335,4.003379569379763e-4,5.557363601272955e-4,5.557363601272955e-4
Tongue,Male,All,70-74,592901.4,447,7.549999999999999e-4,6.85e-4,8.25e-4,322,5.430919879764156e-4,7.843400201112698e-4,7.843400201112698e-4
Tongue,Male,Black,50-54,148162.6,81,5.449999999999999e-4,4.349999999999999e-4,6.799999999999998e-4,52,3.509657632897911e-4,3.455315039017944e-4,3.455315039017944e-4
Tongue,Male,Black,60-64,78088,68,8.699999999999998e-4,6.75e-4,0.0011049999999999999,45,5.762729228562647e-4,6.556045231021412e-4,6.556045231021412e-4
Tongue,Male,Black,70-74,45789.2,35,7.650000000000002e-4,5.300000000000001e-4,0.0010650000000000002,31,6.770155407825427e-4,0,0.001118055043547387
Tongue,Female,All,50-54,1548758.2,208,1.3500000000000003e-4,1.1499999999999998e-4,1.55e-4,98,6.327650113490924e-5,0,0
